timestamp,eye_aspect_ratio,blink_indicator,mouth_open_ratio,head_tilt_angle,face_motion_delta,hand_velocity,hand_acceleration,gesture_activity_score,idle_time_ratio,rolling_mean_ear,rolling_std_ear,rolling_mean_velocity,rolling_std_velocity,motion_entropy,label
1777067047.3813453,0.32588,0,0.05191,-9.37,10.866,0.0,0.0,0.0,1.0,0.32801,0.1419,0.0,0.0,-0.0,Distracted
1777067047.7388368,0.34316,0,0.03077,-7.585,19.755,0.0,0.0,0.0,1.0,0.32467,0.1382,0.0,0.0,-0.0,Distracted
1777067048.0445788,0.35028,0,0.00249,0.14,7.478,0.0,0.0,0.0,1.0,0.31267,0.12682,0.0,0.0,-0.0,Distracted
1777067048.3028219,0.3598,0,0.00322,1.663,7.454,0.0,0.0,0.0,1.0,0.29974,0.11132,0.0,0.0,-0.0,Distracted
1777067048.5474126,0.33651,0,0.0041,1.376,5.06,0.0,0.0,0.0,1.0,0.28472,0.08835,0.0,0.0,-0.0,Distracted
1777067048.828396,0.35219,0,0.00524,1.92,9.496,0.0,0.0,0.0,1.0,0.28169,0.07251,0.0,0.0,-0.0,Distracted
1777067049.2868373,0.34008,0,0.00264,2.639,2.991,0.0,0.0,0.0,1.0,0.28869,0.07259,0.0,0.0,-0.0,Distracted
1777067049.6982114,0.4008,0,0.00424,1.655,10.934,0.0,0.0,0.0,1.0,0.29867,0.07679,0.0,0.0,-0.0,Distracted
1777067050.060668,0.38094,0,0.0038,2.109,3.559,0.0,0.0,0.0,1.0,0.31452,0.06501,0.0,0.0,-0.0,Distracted
1777067050.3518271,0.26133,0,0.0048,2.807,3.632,0.0,0.0,0.0,1.0,0.31599,0.06267,0.0,0.0,-0.0,Distracted
1777067050.6916282,0.41092,0,0.00418,2.327,3.772,0.0,0.0,0.0,1.0,0.32622,0.06452,0.0,0.0,-0.0,Distracted
1777067051.1387746,0.11006,1,0.00212,3.13,2.669,0.0,0.0,0.0,1.0,0.32565,0.07579,0.0,0.0,-0.0,Distracted
1777067051.4563258,0.21334,0,0.00253,6.059,8.028,0.0,0.0,0.0,1.0,0.31962,0.08342,0.0,0.0,-0.0,Distracted
1777067054.6472714,0.27507,0,0.00139,-6.833,7.606,0.0,0.0,0.0,1.0,0.29895,0.09977,0.0,0.0,-0.0,Stressed
1777067054.9779766,0.10422,1,0.00212,-6.396,0.677,0.0,0.0,0.0,1.0,0.28471,0.10181,0.0,0.0,-0.0,Stressed
1777067055.2463832,0.20163,1,0.00189,-6.337,0.171,0.0,0.0,0.0,1.0,0.27074,0.10029,0.0,0.0,-0.0,Stressed
1777067055.519749,0.23129,0,0.00225,-7.125,1.601,0.0,0.0,0.0,1.0,0.27096,0.09977,0.0,0.0,-0.0,Stressed
1777067055.9208815,0.10491,1,0.00258,-7.429,1.833,0.0,0.0,0.0,1.0,0.24952,0.10232,0.0,0.0,-0.0,Stressed
1777067056.330927,0.17327,1,0.0027,-7.506,0.748,0.0,0.0,0.0,1.0,0.24302,0.09703,0.0,0.0,-0.0,Stressed
1777067056.651781,0.06201,1,0.00251,-9.166,5.049,0.0,0.0,0.0,1.0,0.23885,0.1016,0.0,0.0,-0.0,Stressed
1777067056.9484673,0.22724,0,0.00248,-10.075,1.641,0.0,0.0,0.0,1.0,0.24013,0.10127,0.0,0.0,-0.0,Stressed
1777067057.3735144,0.20953,1,0.00315,-9.091,4.223,0.0,0.0,0.0,1.0,0.23244,0.09657,0.0,0.0,-0.0,Stressed
1777067057.8833323,0.21747,0,0.00232,-4.303,7.118,0.0,0.0,0.0,1.0,0.21832,0.08155,0.0,0.0,-0.0,Stressed
1777067058.2018604,0.2143,0,0.00277,-2.764,1.711,0.0,0.0,0.0,1.0,0.21177,0.07472,0.0,0.0,-0.0,Stressed
1777067058.4926465,0.21116,0,0.00275,-2.715,0.746,0.0,0.0,0.0,1.0,0.19901,0.05458,0.0,0.0,-0.0,Stressed
1777067058.8196905,0.20839,1,0.00284,-2.733,0.183,0.0,0.0,0.0,1.0,0.20103,0.05363,0.0,0.0,-0.0,Stressed
1777067059.0801053,0.20351,1,0.0029,-2.897,0.52,0.0,0.0,0.0,1.0,0.19879,0.05269,0.0,0.0,-0.0,Stressed
1777067059.4406006,0.21351,0,0.00292,-2.99,0.666,0.0,0.0,0.0,1.0,0.19649,0.05127,0.0,0.0,-0.0,Stressed
1777067062.7119727,0.25249,0,0.00113,-4.78,24.405,0.0,0.0,0.0,1.0,0.2167,0.04219,0.0,0.0,-0.0,Stressed
1777067063.0765028,0.27593,0,0.00116,-4.51,14.737,0.0,0.0,0.0,1.0,0.22014,0.04399,0.0,0.0,-0.0,Stressed
1777067063.3552966,0.26377,0,0.0012,-4.248,1.995,0.0,0.0,0.0,1.0,0.22411,0.04575,0.0,0.0,-0.0,Stressed
1777067063.6795626,0.2607,0,0.00152,-3.813,5.736,0.0,0.0,0.0,1.0,0.22792,0.04679,0.0,0.0,-0.0,Stressed
1777067064.046987,0.23434,0,0.00077,-4.149,3.021,0.0,0.0,0.0,1.0,0.22679,0.04897,0.0,0.0,-0.0,Stressed
1777067064.399255,0.25922,0,0.00126,-5.647,1.9,0.0,0.0,0.0,1.0,0.23051,0.04961,0.0,0.0,-0.0,Stressed
1777067064.774002,0.28118,0,0.0013,-4.703,1.907,0.0,0.0,0.0,1.0,0.2347,0.0507,0.0,0.0,-0.0,Stressed
